FID,DOCUMENT_N,CRASH_YEAR,CRASH_DT,CRASH_MILI,CRASH_SEVE,K_PEOPLE,A_PEOPLE,B_PEOPLE,C_PEOPLE,PERSONS_IN,PEDESTRIAN,PEDESTRI_1,VEH_COUNT,COLLISION_,WEATHER_CO,LIGHT_COND,ROADWAY_SU,RELATION_T,ROADWAY_AL,ROADWAY__1,ROADWAY_DE,ROADWAY__2,INTERSECTI,TRAFFIC_CO,TRFC_CTRL_,WORK_ZONE_,WORK_ZONE1,WORK_ZON_1,SCHOOL_ZON,FIRST_HARM,FIRST_HA_1,ALCOHOL_NO,ANIMAL,BELTED_UNB,BIKE_NONBI,DISTRACTED,DROWSY_NOT,DRUG_NODRU,GR_NOGR,HITRUN_NOT,LGTRUCK_NO,MOTOR_NONM,PED_NONPED,SPEED_NOTS,SPEED_DIFF,RD_TYPE,INTERSEC_1,SENIOR_NOT,YOUNG_NOTY,MAINLINE_Y,NIGHT,VDOT_DISTR,JURIS_CODE,PHYSICAL_J,FUN,FAC,AREA_TYPE,SYSTEM,VSP,OWNERSHIP,PLAN_DISTR,MPO_NAME,RTE_NM,RNS_MP,NODE,OFFSET,countfield,month
1283,201555191,2020,2020/6/3 0:00:00,1507,O,0,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00033WB,133.129999999999995,209751,41.530000000000001,1,6
1284,202825012,2020,2020/10/7 0:00:00,54,O,0,0,0,0,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No, , ,3. No,3. Utility Pole,1. On Roadway,No,No,Belted,No,Yes,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,Yes,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00033WB,133.120000000000005,209751,63.789999999999999,1,10
1285,202125200,2020,2020/7/30 0:00:00,1130,O,0,0,0,0,0,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,9. Within Intersection,2. Curve - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,No,4. Richmond,127,127. City of Richmond,"4-Minor Arterial (H,3)",3-Two-Way Undivided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00250EB,166.810000000000002,210105,0.000000000000000,1,7
1286,200365240,2020,2020/2/5 0:00:00,1415,O,0,0,0,0,0,0,0,2,3. Head On,5. Rain,2. Daylight,2. Wet,9. Within Intersection,5. Hillcrest - Straight,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",4. Four Approaches,4. Stop Sign,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,0,NOT_RD,VDOT Intersection,No,No,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00250WB,166.520000000000010,1048722,42.159999999999997,1,2
1287,201425014,2020,2020/5/20 0:00:00,2058,K,1,0,3,1,4,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,1. Dry,9. Within Intersection,4. Grade - Curve,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",4. Four Approaches,8. Yield Sign,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Unbelted,No,No,No,No,No,No,Yes,No,No,No,0,NOT_RD,Urban Intersection,No,Yes,Yes,Yes,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00250WB,166.530000000000001,210108,102.730000000000004,1,5
1288,203565213,2020,2020/12/21 0:00:00,918,O,0,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,Yes,No,No,No,No,No,No,No,Yes,10,NOT_RD,Urban Intersection,No,No,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00033WB,135.139999999999986,209744,47.030000000000001,1,12
1289,201795048,2020,2020/6/27 0:00:00,458,O,0,0,0,0,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,3. Traffic Signal,1. Yes - Working,2. No, , ,3. No,3. Utility Pole,1. On Roadway,Yes,No,Belted,No,No,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,Yes,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00033WB,132.620000000000005,1047469,195.639999999999986,1,6
1290,202955335,2020,2020/10/21 0:00:00,1648,O,0,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",2. Two Approaches,3. Traffic Signal,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,Yes,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00033EB,133.439999999999998,209750,5.240000000000000,1,10
1291,200245181,2020,2020/1/24 0:00:00,1242,O,0,0,0,0,0,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00250EB,164.979999999999990,209743,64.540000000000006,1,1
1292,200645357,2020,2020/3/4 0:00:00,1923,O,0,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous","2. Holes, Ruts, Bumps","3. Two-Way, Divided, Positive Median Barrier",3. Three Approaches,5. Slow or Warning Sign,1. Yes - Working,1. Yes,1. Advance Warning Area,5. Other,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,Yes,No,No,No,No,Yes,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,Yes,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00033EB,133.259999999999991,1048954,5.410000000000000,1,3
1293,203515135,2020,2020/12/16 0:00:00,555,O,0,0,0,0,0,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,1. Dry,9. Within Intersection,3. Grade - Straight,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,Yes,No,No,No,0,NOT_RD,VDOT Intersection,No,No,Yes,Yes,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00250EB,166.520000000000010,1048722,6.220000000000000,1,12
1294,201415224,2020,2020/5/20 0:00:00,1749,O,0,0,0,0,0,0,0,2,1. Rear End,5. Rain,2. Daylight,2. Wet,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,Yes,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,Yes,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00033EB,133.110000000000014,209751,87.150000000000006,1,5
1295,200245033,2020,2020/1/24 0:00:00,39,K,1,0,0,0,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No, , ,3. No,39. Fell/Jumped From Vehicle,3. Median,Yes,No,Unbelted,No,No,No,No,No,No,No,No,No,Yes,26,NOT_RD,Urban Intersection,No,No,Yes,Yes,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00033WB,134.710000000000008,1045402,54.409999999999997,1,1
1296,200675143,2020,2020/3/7 0:00:00,1025,B,0,0,1,0,1,0,0,1,6. Fixed Object in Road,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No, , ,3. No,4. Fence Or Post,1. On Roadway,No,No,Belted,No,Yes,Yes,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00033WB,134.710000000000008,1045402,51.180000000000000,1,3
1297,200715228,2020,2020/3/6 0:00:00,1306,O,0,0,0,0,0,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,10. Intersection Related - Within 150 Feet,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",3. Three Approaches,3. Traffic Signal,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00033WB,134.539999999999992,714863,82.159999999999997,1,3
1298,200975101,2020,2020/4/6 0:00:00,640,B,0,0,1,0,1,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),1. Dawn,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",3. Three Approaches,3. Traffic Signal,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,Yes,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00250WB,166.280000000000001,1039997,46.240000000000002,1,4
1299,200375390,2020,2020/2/6 0:00:00,1720,O,0,0,0,0,0,0,0,2,2. Angle,5. Rain,2. Daylight,2. Wet,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",3. Three Approaches,6. Traffic Lanes Marked,6. No Traffic Control Device Present,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00033EB,132.849999999999994,1048963,10.699999999999999,1,2
1300,200325252,2020,2020/2/1 0:00:00,2109,O,0,0,0,0,0,0,0,2,4. Sideswipe - Same Direction,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,1. Dry,10. Intersection Related - Within 150 Feet,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,Yes,No,No,No,Yes,No,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,Yes,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00033EB,135.389999999999986,209743,90.579999999999998,1,2
1301,200545132,2020,2020/2/23 0:00:00,1210,O,0,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,1. No Traffic Control,6. No Traffic Control Device Present,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,Yes,No,Yes,No,4. Richmond,127,127. City of Richmond,"4-Minor Arterial (H,3)",3-Two-Way Undivided,Urban,NonVDOT secondary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,S-VA127NP BROAD ST E,1.520000000000000,1041347,89.159999999999997,1,2
1302,201265109,2020,2020/5/5 0:00:00,1123,B,0,0,1,0,1,0,0,2,1. Rear End,5. Rain,2. Daylight,2. Wet,10. Intersection Related - Within 150 Feet,3. Grade - Straight,1. Concrete,1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,Yes,No,No,No,No,No,No,No,No,0,NOT_RD,VDOT Intersection,No,No,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00250EB,166.500000000000000,1048722,239.349999999999994,1,5
1303,202335260,2020,2020/8/20 0:00:00,1419,O,0,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,1. No Traffic Control,6. No Traffic Control Device Present,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,No,4. Richmond,127,127. City of Richmond,"4-Minor Arterial (H,3)",3-Two-Way Undivided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00250WB,166.840000000000003,1040681,155.349999999999994,1,8
1304,200055029,2020,2020/1/5 0:00:00,140,B,0,0,1,1,2,0,0,2,1. Rear End,5. Rain,4. Darkness - Road Lighted,2. Wet,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,Yes,No,Belted,No,No,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,Yes,4. Richmond,127,127. City of Richmond,"5-Major Collector (I,4)",3-Two-Way Undivided,Urban,NonVDOT secondary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,S-VA127NP N LOMBARDY ST,0.420000000000000,209744,103.469999999999999,1,1
1305,202255240,2020,2020/8/12 0:00:00,1209,O,0,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",4. Under Repair,"3. Two-Way, Divided, Positive Median Barrier",3. Three Approaches,3. Traffic Signal,1. Yes - Working,1. Yes,1. Advance Warning Area,2. Lane Shift/Crossover,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,No,4. Richmond,127,127. City of Richmond,"4-Minor Arterial (H,3)",1-One-Way Undivided,Urban,NonVDOT secondary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,S-VA127PR 9TH ST N,0.290000000000000,210111,13.029999999999999,1,8
1306,202035089,2020,2020/7/20 0:00:00,1415,O,0,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,9. Within Intersection,3. Grade - Straight,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",2. Two Approaches,3. Traffic Signal,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,Yes,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00250WB,166.349999999999994,1040030,51.549999999999997,1,7
1307,202525443,2020,2020/9/8 0:00:00,2007,O,0,0,0,0,0,0,0,3,1. Rear End,1. No Adverse Condition (Clear/Cloudy),3. Dusk,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",3. Three Approaches,3. Traffic Signal,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,Yes,5,NOT_RD,Urban Intersection,No,No,Yes,No,4. Richmond,127,127. City of Richmond,"4-Minor Arterial (H,3)",3-Two-Way Undivided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00250EB,166.810000000000002,210105,5.640000000000000,1,9
1308,200385036,2020,2020/2/6 0:00:00,1920,O,0,0,0,0,0,0,0,2,1. Rear End,5. Rain,4. Darkness - Road Lighted,2. Wet,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",2. Two Approaches,6. Traffic Lanes Marked,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,Yes,No,Belted,No,No,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,Yes,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00033WB,133.680000000000007,209748,131.409999999999997,1,2
1309,201155244,2020,2020/4/24 0:00:00,1636,B,0,0,1,0,1,0,0,2,2. Angle,5. Rain,2. Daylight,2. Wet,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00250WB,165.310000000000002,209570,50.960000000000001,1,4
1310,200585357,2020,2020/2/27 0:00:00,1705,O,0,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,3. Traffic Signal,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00250WB,164.990000000000009,209743,136.580000000000013,1,2
1311,202085025,2020,2020/7/26 0:00:00,322,C,0,0,0,1,1,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,1. Dry,6. Intersection at end of Ramp,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,Yes,Yes,Yes,4. Richmond,127,127. City of Richmond,"4-Minor Arterial (H,3)",1-One-Way Undivided,Urban,NonVDOT secondary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,S-VA127PR 7TH ST N,0.210000000000000,210113,50.320000000000000,1,7
1312,202805106,2020,2020/10/6 0:00:00,814,O,0,0,0,0,0,0,0,2,4. Sideswipe - Same Direction,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",3. Three Approaches,3. Traffic Signal,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00033EB,135.199999999999989,1047848,10.600000000000000,1,10
1313,202395028,2020,2020/8/26 0:00:00,57,O,0,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier","5. Five-Point, or More",3. Traffic Signal,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,Yes,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,Yes,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00033EB,135.400000000000006,209743,10.869999999999999,1,8
