FID,DOCUMENT_N,CRASH_YEAR,CRASH_DT,CRASH_MILI,CRASH_SEVE,K_PEOPLE,A_PEOPLE,B_PEOPLE,C_PEOPLE,PERSONS_IN,PEDESTRIAN,PEDESTRI_1,VEH_COUNT,COLLISION_,WEATHER_CO,LIGHT_COND,ROADWAY_SU,RELATION_T,ROADWAY_AL,ROADWAY__1,ROADWAY_DE,ROADWAY__2,INTERSECTI,TRAFFIC_CO,TRFC_CTRL_,WORK_ZONE_,WORK_ZONE1,WORK_ZON_1,SCHOOL_ZON,FIRST_HARM,FIRST_HA_1,ALCOHOL_NO,ANIMAL,BELTED_UNB,BIKE_NONBI,DISTRACTED,DROWSY_NOT,DRUG_NODRU,GR_NOGR,HITRUN_NOT,LGTRUCK_NO,MOTOR_NONM,PED_NONPED,SPEED_NOTS,SPEED_DIFF,RD_TYPE,INTERSEC_1,SENIOR_NOT,YOUNG_NOTY,MAINLINE_Y,NIGHT,VDOT_DISTR,JURIS_CODE,PHYSICAL_J,FUN,FAC,AREA_TYPE,SYSTEM,VSP,OWNERSHIP,PLAN_DISTR,MPO_NAME,RTE_NM,RNS_MP,NODE,OFFSET,countfield,month
714,223235046,2022,2022/11/18 0:00:00,2147,O,0,0,0,0,0,0,0,2,5. Sideswipe - Opposite Direction,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,1. Dry,9. Within Intersection,1. Straight - Level,1. Concrete,1. No Defects,"2. Two-Way, Divided, Unprotected Median",3. Three Approaches,4. Stop Sign,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,Yes,No,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,Yes,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00001NB,90.030000000000001,729781,0.000000000000000,1,11
715,221145011,2022,2022/4/22 0:00:00,2010,O,0,0,0,0,0,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,1. Dry,10. Intersection Related - Within 150 Feet,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,Yes,No,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,Yes,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00001SB,88.370000000000005,209595,68.219999999999999,1,4
716,220885079,2022,2022/3/29 0:00:00,800,O,0,0,0,0,0,0,0,3,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,10. Intersection Related - Within 150 Feet,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",2. Two Approaches,1. No Traffic Control,6. No Traffic Control Device Present,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00001SB,89.719999999999999,1044900,91.579999999999998,1,3
717,221575370,2022,2022/6/6 0:00:00,1900,O,0,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,9. Within Intersection,1. Straight - Level,1. Concrete,1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",2. Two Approaches,4. Stop Sign,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00001NB,88.150000000000006,1052024,5.300000000000000,1,6
718,223345355,2022,2022/11/30 0:00:00,1300,B,0,0,1,1,2,0,0,2,2. Angle,5. Rain,2. Daylight,2. Wet,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",4. Four Approaches,6. Traffic Lanes Marked,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00001SB,87.840000000000003,714783,61.119999999999997,1,11
719,222185221,2022,2022/8/6 0:00:00,1600,O,0,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,6. Traffic Lanes Marked,6. No Traffic Control Device Present,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00001SB,90.129999999999995,729776,48.369999999999997,1,8
720,222055265,2022,2022/7/24 0:00:00,1753,B,0,0,1,1,2,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",2. Two Approaches,3. Traffic Signal,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,Yes,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00001NB,87.959999999999994,1049523,21.390000000000001,1,7
721,222155125,2022,2022/7/30 0:00:00,1117,O,0,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"4. One-Way, Not Divided",3. Three Approaches,6. Traffic Lanes Marked,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,Yes,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00001SB,88.920000000000002,1066185,50.320000000000000,1,7
722,220495167,2022,2022/2/18 0:00:00,1219,C,0,0,0,6,6,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,10. Intersection Related - Within 150 Feet,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00001SB,88.569999999999993,1066446,154.460000000000008,1,2
723,220635171,2022,2022/3/1 0:00:00,1445,B,0,0,2,0,2,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,10. Intersection Related - Within 150 Feet,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,Yes,No,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00001SB,91.510000000000005,209585,72.459999999999994,1,3
724,223565067,2022,2022/12/22 0:00:00,558,O,0,0,0,0,0,0,0,2,2. Angle,4. Mist,1. Dawn,2. Wet,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",4. Four Approaches,1. No Traffic Control,6. No Traffic Control Device Present,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00001NB,88.140000000000001,1052024,5.390000000000000,1,12
725,223545323,2022,2022/12/20 0:00:00,1131,B,0,0,1,1,2,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,"13. Driveway, Alley-Access - Related",1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,1. No Traffic Control,6. No Traffic Control Device Present,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,Yes,No,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00001SB,88.519999999999996,1045268,54.189999999999998,1,12
726,222785012,2022,2022/10/4 0:00:00,2227,O,0,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Unbelted,No,No,No,No,No,No,No,No,No,Yes,10,NOT_RD,Urban Intersection,No,Yes,Yes,Yes,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00001NB,91.150000000000006,209587,0.000000000000000,1,10
727,222635371,2022,2022/9/20 0:00:00,1733,A,0,1,0,0,1,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Main-Line Roadway,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,Yes,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00001SB,88.920000000000002,1066185,56.649999999999999,1,9
728,223365483,2022,2022/9/14 0:00:00,1614,O,0,0,0,0,0,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Main-Line Roadway,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,Yes,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00001NB,90.459999999999994,209590,65.420000000000002,1,9
729,222555015,2022,2022/9/11 0:00:00,1545,O,0,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,Yes,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00001SB,89.840000000000003,209592,49.909999999999997,1,9
730,220245264,2022,2022/1/24 0:00:00,1352,O,0,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",3. Three Approaches,4. Stop Sign,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,Yes,No,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00001NB,87.959999999999994,1049523,5.190000000000000,1,1
731,223475091,2022,2022/12/13 0:00:00,640,C,0,0,0,1,1,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",3. Three Approaches,4. Stop Sign,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00001SB,88.989999999999995,1066404,49.670000000000002,1,12
732,221205180,2022,2022/4/30 0:00:00,1345,O,0,0,0,0,0,0,0,3,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,9. Within Intersection,3. Grade - Straight,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00001SB,89.840000000000003,209592,48.780000000000001,1,4
733,222185276,2022,2022/8/6 0:00:00,1930,B,0,0,2,0,2,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),1. Dawn,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,6. Traffic Lanes Marked,6. No Traffic Control Device Present,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Unbelted,No,No,No,No,No,Yes,No,No,No,No,0,NOT_RD,Urban Intersection,No,Yes,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00001SB,88.549999999999997,1045268,176.750000000000000,1,8
734,221225296,2022,2022/5/2 0:00:00,1615,B,0,0,1,1,2,0,0,2,4. Sideswipe - Same Direction,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",3. Three Approaches,1. No Traffic Control,6. No Traffic Control Device Present,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,Yes,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00001SB,87.760000000000005,1047233,51.140000000000001,1,5
735,221985047,2022,2022/7/17 0:00:00,229,B,0,0,1,1,2,0,0,2,16. Other,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,1. Dry,1. Main-Line Roadway,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",2. Two Approaches,1. No Traffic Control,6. No Traffic Control Device Present,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,Yes,No,No,No,No,No,No,No,No,0,NOT_RD,VDOT Intersection,No,No,Yes,Yes,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00001NB,90.549999999999997,209591,198.430000000000007,1,7
736,223275167,2022,2022/11/23 0:00:00,1500,A,0,1,0,1,2,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",2. Two Approaches,3. Traffic Signal,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,0,NOT_RD,VDOT Intersection,No,No,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00001SB,90.510000000000005,209591,45.960000000000001,1,11
737,221055199,2022,2022/4/15 0:00:00,1445,B,0,0,1,2,3,0,0,2,15. Backed Into,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",3. Three Approaches,4. Stop Sign,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,No,4. Richmond,127,127. City of Richmond,"7-Local (J,6)",3-Two-Way Undivided,Urban,NonVDOT secondary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,S-VA127PR AFTON AVE,0.430000000000000,1044900,33.829999999999998,1,4
738,222455210,2022,2022/9/2 0:00:00,1357,O,0,0,0,0,0,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",3. Three Approaches,1. No Traffic Control,6. No Traffic Control Device Present,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00001NB,89.209999999999994,1051199,88.109999999999999,1,9
739,220035430,2022,2022/1/3 0:00:00,1700,O,0,0,0,0,0,0,0,2,2. Angle,6. Snow,3. Dusk,3. Snowy,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",4. Four Approaches,3. Traffic Signal,2. Yes - Working and Obscured,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00001SB,87.530000000000001,209596,52.170000000000002,1,1
740,223375167,2022,2022/12/3 0:00:00,556,A,0,1,1,0,2,0,2,1,12. Ped,5. Rain,4. Darkness - Road Lighted,2. Wet,10. Intersection Related - Within 150 Feet,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No, , ,3. No,2. Trees,"8. Off Roadway, Location Unknown",No,No,Belted,No,No,No,No,No,Yes,No,No,Yes,No,0,NOT_RD,Urban Intersection,No,No,Yes,Yes,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",3-Two-Way Undivided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00360WB,138.949999999999989,209585,118.640000000000001,1,12
741,222475207,2022,2022/9/3 0:00:00,1802,B,0,0,2,0,2,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,No,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00001SB,91.150000000000006,209587,51.130000000000003,1,9
742,220455181,2022,2022/2/14 0:00:00,920,O,0,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,10. Intersection Related - Within 150 Feet,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,Yes,No,No,No,0,NOT_RD,Urban Intersection,No,Yes,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00001NB,91.420000000000002,209586,47.250000000000000,1,2
743,220045232,2022,2022/1/4 0:00:00,1200,O,0,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",3. Three Approaches,4. Stop Sign,1. Yes - Working,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,Yes,No,Yes,No,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00001SB,87.780000000000001,1047233,152.050000000000011,1,1
744,222095371,2022,2022/7/28 0:00:00,2041,B,0,0,3,0,3,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",4. Four Approaches,6. Traffic Lanes Marked,6. No Traffic Control Device Present,2. No, , ,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,0,NOT_RD,Urban Intersection,No,Yes,Yes,Yes,4. Richmond,127,127. City of Richmond,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   US00001NB,88.920000000000002,1066185,10.230000000000000,1,7
